GeoId|Geography|LEAID|Year|Iteration|B02001_1est|B02001_1moe|B02001_2est|B02001_2moe|B02001_3est|B02001_3moe|B02001_4est|B02001_4moe|B02001_5est|B02001_5moe|B02001_6est|B02001_6moe|B02001_7est|B02001_7moe|B02001_8est|B02001_8moe|B02001_9est|B02001_9moe|B02001_10est|B02001_10moe
97000US4502670|Lee County School District, SC|4502670|2014-2018||17606|*****|5753|50|11549|191|25|34|6|10|0|19|112|156|161|93|0|19|161|93
97000US2103270|Lee County School District, KY|2103270|2014-2018||6751|*****|6532|40|57|51|20|29|42|31|0|16|0|16|100|53|0|16|100|53
97000US1201080|Lee County School District, FL|1201080|2014-2018||718679|*****|609126|2235|61829|1158|1330|390|11381|492|421|193|21706|1965|12886|1710|2460|608|10426|1489
97000US1303270|Lee County School District, GA|1303270|2014-2018||29348|*****|21735|181|5956|249|30|33|758|83|38|46|163|105|668|260|140|105|528|245
97000US0509360|Lee County School District, AR|0509360|2014-2018||9398|*****|3978|104|5313|116|27|18|13|18|0|17|8|15|59|45|0|17|59|45
97000US0102070|Lee County School District, AL|0102070|2014-2018||61719|43|46803|1243|12324|1092|130|87|370|180|0|28|555|270|1537|421|137|108|1400|413
97000US2802550|Lee County School District, MS|2802550|2014-2018||39389|876|29339|864|8693|609|48|61|323|186|0|27|348|199|638|250|181|185|457|195
97000US3702560|Lee County Schools, NC|3702560|2014-2018||60125|*****|44122|568|11902|257|485|80|644|112|23|36|1737|462|1212|346|209|117|1003|315
97000US2506690|Lee School District, MA|2506690|2014-2018||6212|103|5652|321|101|84|7|12|195|119|0|17|226|275|31|34|0|17|31|34
96000US2525015|Lee/Berkshire Hills in Farmington River Regional (7-12), MA|2525015|2014-2018||2392|209|2318|202|21|27|4|6|12|13|0|12|11|9|26|19|0|12|26|19
97000US4213470|Leechburg Area School District, PA|4213470|2014-2018||6146|324|5974|309|95|60|0|15|22|25|0|15|7|14|48|29|0|15|48|29
97000US4017370|Leedey Public Schools, OK|4017370|2014-2018||958|154|838|148|0|9|18|23|4|6|0|9|3|4|95|60|4|6|91|60
97000US0100011|Leeds City School District, AL|0100011|2014-2018||12348|472|10172|553|1877|389|83|65|9|15|6|9|47|55|154|83|46|53|108|63
97000US3810980|Leeds Public School District 6, ND|3810980|2014-2018||829|97|811|96|0|9|0|9|3|5|0|9|0|9|15|14|0|9|15|14
97000US2918300|Lee's Summit R-VII School District, MO|2918300|2014-2018||98157|832|84144|1418|7371|880|466|206|2122|430|202|213|1271|411|2581|597|159|105|2422|596
95000US2918330|Leesville R-IX School District, MO|2918330|2014-2018||1212|196|1130|177|0|11|7|8|22|32|0|11|0|11|53|48|0|11|53|48
97000US2918360|Leeton R-X School District, MO|2918360|2014-2018||1697|233|1655|230|2|3|15|23|10|11|2|4|0|11|13|13|0|11|13|13
97000US3910007|Leetonia Exempted Village School District, OH|3910007|2014-2018||4780|309|4668|294|13|18|3|6|45|65|0|11|0|11|51|37|9|14|42|33
97000US2802580|Leflore County School District, MS|2802580|2014-2018||14624|230|2760|443|11463|413|0|20|90|100|0|20|283|215|28|23|0|20|28|23
97000US4017280|LeFlore Public Schools, OK|4017280|2014-2018||1538|174|1123|158|0|9|276|66|2|4|0|9|4|7|133|47|0|9|133|47
97000US4827090|Lefors Independent School District, TX|4827090|2014-2018||766|206|646|182|2|4|5|7|39|39|0|13|51|74|23|18|0|13|23|18
97000US4827120|Leggett Independent School District, TX|4827120|2014-2018||1174|288|912|227|219|155|10|17|0|13|0|13|0|13|33|45|0|13|33|45
97000US0609665|Leggett Valley Unified School District, CA|0609665|2014-2018||622|185|544|170|12|30|26|32|11|17|0|12|22|26|7|10|0|12|7|10
97000US4213500|Lehighton Area School District, PA|4213500|2014-2018||17437|171|16716|313|294|240|16|22|164|108|0|16|21|29|226|118|0|16|226|118
97000US2506720|Leicester School District, MA|2506720|2014-2018||11286|26|10601|270|332|207|8|16|47|40|19|24|73|70|206|139|10|13|196|139
97000US3172720|Leigh Community Schools, NE|3172720|2014-2018||1204|178|1192|181|0|9|0|9|2|4|0|9|0|9|10|18|0|9|10|18
97000US3904935|Leipsic Local School District, OH|3904935|2014-2018||3633|214|2652|277|0|11|0|11|0|11|0|11|800|225|181|79|102|63|79|45
97000US1722870|Leland Community Unit School District 1, IL|1722870|2014-2018||1717|181|1660|180|0|11|17|27|0|11|0|11|22|23|18|16|4|6|14|15
97000US2621390|Leland Public School District, MI|2621390|2014-2018||3443|269|3347|268|19|20|6|8|36|20|0|10|0|10|35|38|0|10|35|38
97000US2802610|Leland School District, MS|2802610|2014-2018||5382|360|2007|366|3217|244|0|18|20|22|0|18|132|146|6|9|0|18|6|9
97000US4641520|Lemmon School District 52-4, SD|4641520|2014-2018||2053|136|1924|126|0|9|91|41|0|9|0|9|5|7|33|22|11|15|22|16
95000US0621330|Lemon Grove Elementary School District, CA|0621330|2014-2018||35993|897|22144|1261|5740|769|108|64|2474|372|129|79|3156|806|2242|544|472|258|1770|464
96000US1722500|Lemont Township High School District 210, IL|1722500|2014-2018||25915|463|23705|598|414|284|58|94|1269|321|0|20|57|42|412|184|90|94|322|167
95000US1707290|Lemont-Bromberek Combined School District 113A, IL|1707290|2014-2018||25538|435|23395|565|414|284|58|94|1202|326|0|20|57|42|412|184|90|94|322|167
95000US0621360|Lemoore Union Elementary School District, CA|0621360|2014-2018||28044|456|16638|1126|1565|402|430|248|2018|390|37|39|5760|1139|1596|386|238|112|1358|367
96000US0621400|Lemoore Union High School District, CA|0621400|2014-2018||39998|749|23919|1210|2985|551|1090|277|2385|363|121|85|7358|1161|2140|482|300|123|1840|468
95000US3303303|Lempster School District, NH|3303303|2014-2018||906|177|881|175|0|11|0|11|22|36|0|11|0|11|3|6|0|11|3|6
97000US5507860|Lena School District, WI|5507860|2014-2018||2650|192|2564|180|0|9|21|17|6|8|0|9|9|12|50|43|17|25|33|31
96000US3408490|Lenape Regional School District, NJ|3408490|2014-2018||139018|299|119179|982|7462|719|90|73|7325|619|161|188|1402|495|3399|590|134|84|3265|578
96000US3408500|Lenape Valley Regional School District, NJ|3408500|2014-2018||14596|45|13492|291|238|149|17|28|328|131|18|33|198|144|305|124|48|49|257|116
97000US1722530|Lena-Winslow Community Unit School District 202, IL|1722530|2014-2018||4859|232|4759|206|74|84|0|11|10|16|0|11|0|11|16|25|16|25|0|11
95000US0621420|Lennox Elementary School District, CA|0621420|2014-2018||26456|1118|12391|1205|991|350|94|82|657|306|192|291|11710|1233|421|200|152|102|269|171
97000US4641550|Lennox School District 41-4, SD|4641550|2014-2018||6804|377|6623|373|47|43|34|39|0|13|0|13|27|34|73|44|0|13|73|44
97000US4702400|Lenoir City School District, TN|4702400|2014-2018||8798|197|7916|372|65|53|28|40|75|91|0|17|303|224|411|200|0|17|411|200
97000US3702610|Lenoir County Schools, NC|3702610|2014-2018||57227|*****|31475|344|22536|727|171|97|266|128|18|27|717|401|2044|615|26|44|2018|618
97000US1916620|Lenox Community School District, IA|1916620|2014-2018||2528|150|2326|175|0|9|12|15|37|32|0|9|146|95|7|7|4|6|3|4
97000US2506750|Lenox School District, MA|2506750|2014-2018||4979|20|4696|115|113|63|28|38|50|67|0|12|24|30|68|49|15|29|53|44
97000US4641640|Leola School District 44-2, SD|4641640|2014-2018||1070|252|983|141|1|5|82|170|0|9|0|9|0|9|4|14|1|5|3|10
97000US2506780|Leominster School District, MA|2506780|2014-2018||41579|39|34015|1025|2421|524|40|40|1340|579|0|26|2361|690|1402|427|79|79|1323|417
97000US1201110|Leon County School District, FL|1201110|2014-2018||288102|*****|177852|727|89444|776|578|167|10107|342|81|63|2725|662|7315|811|715|244|6600|779
97000US4827180|Leon Independent School District, TX|4827180|2014-2018||4767|654|4500|658|113|75|4|8|79|49|52|70|19|18|0|13|0|13|0|13
97000US4827210|Leonard Independent School District, TX|4827210|2014-2018||3872|372|3509|410|125|72|10|10|0|13|0|13|149|134|79|49|0|13|79|49
97000US3408520|Leonia Borough School District, NJ|3408520|2014-2018||9111|44|4629|363|284|150|4|8|3657|303|0|17|114|102|423|201|96|119|327|165
97000US2918420|Leopold R-III School District, MO|2918420|2014-2018||944|255|944|255|0|11|0|11|0|11|0|11|0|11|0|11|0|11|0|11
97000US2008610|Leoti Unified School District 467, KS|2008610|2014-2018||2139|8|1927|109|19|27|28|42|19|30|0|10|119|94|27|27|0|10|27|27
97000US2008670|Leroy-Gridley Unified School District 245, KS|2008670|2014-2018||1748|163|1720|158|0|10|17|19|1|2|0|10|5|7|5|8|0|10|5|8
97000US2718060|LeRoy-Ostrander Public Schools, MN|2718060|2014-2018||2026|188|1910|141|3|4|26|31|10|11|0|9|0|9|77|85|0|9|77|85
97000US2621420|Les Cheneaux Community Schools, MI|2621420|2014-2018||2035|177|1697|172|0|10|227|75|12|18|0|10|5|7|94|61|6|8|88|60
97000US2103330|Leslie County School District, KY|2103330|2014-2018||10472|*****|10229|18|6|8|0|18|44|49|0|18|72|6|121|50|0|18|121|50
97000US2621450|Leslie Public Schools, MI|2621450|2014-2018||7521|308|7215|323|41|40|3|5|0|14|3|7|43|40|216|119|11|11|205|120
97000US2702640|Lester Prairie Public School District, MN|2702640|2014-2018||3014|223|2937|219|6|8|0|9|3|4|0|9|22|28|46|35|0|9|46|35
97000US2918450|Lesterville R-IV School District, MO|2918450|2014-2018||1119|154|1061|150|24|31|12|21|0|11|0|11|12|23|10|13|0|11|10|13
97000US2103360|Letcher County School District, KY|2103360|2014-2018||19206|442|18876|445|18|19|47|27|55|10|0|18|25|33|185|86|32|34|153|77
97000US3617130|Letchworth Central School District, NY|3617130|2014-2018||6081|299|5863|313|61|42|58|56|10|11|0|17|8|11|81|62|0|17|81|62
97000US4827240|Levelland Independent School District, TX|4827240|2014-2018||16943|361|14818|485|691|85|124|30|62|68|17|28|730|285|501|169|177|129|324|155
95000US2506810|Leverett School District, MA|2506810|2014-2018||1983|132|1889|132|15|14|5|8|39|27|0|12|6|6|29|19|0|12|29|19
97000US4827270|Leveretts Chapel Independent School District, TX|4827270|2014-2018||982|287|770|243|123|93|0|13|0|13|0|13|0|13|89|84|2|4|87|83
97000US3617160|Levittown Union Free School District, NY|3617160|2014-2018||45792|982|39743|1250|386|209|29|28|2431|416|0|25|2143|605|1060|320|187|177|873|279
97000US1201140|Levy County School District, FL|1201140|2014-2018||39961|*****|35008|127|3465|265|118|92|251|62|0|28|56|48|1063|308|79|83|984|281
97000US3800058|Lewis and Clark Public School District 161, ND|3800058|2014-2018||2065|298|2021|294|0|9|18|19|2|3|0|9|11|20|13|13|2|4|11|13
97000US1916680|Lewis Central Community School District, IA|1916680|2014-2018||16713|586|15254|493|174|143|11|15|137|90|0|15|499|412|638|215|0|15|638|215
97000US2918460|Lewis County C-1 School District, MO|2918460|2014-2018||6194|279|5886|279|212|62|26|33|14|22|0|15|0|15|56|28|11|22|45|21
97000US2103390|Lewis County School District, KY|2103390|2014-2018||13490|*****|13196|18|62|62|146|94|14|22|0|18|0|18|72|63|0|18|72|63
97000US4702430|Lewis County School District, TN|4702430|2014-2018||11956|*****|11407|36|195|158|0|19|83|134|0|19|33|29|238|164|10|23|228|161
97000US5400630|Lewis County School District, WV|5400630|2014-2018||16276|*****|15875|44|43|47|38|62|50|54|0|18|19|44|251|84|127|134|124|83
97000US2008700|Lewis Unified School District 502, KS|2008700|2014-2018||616|98|587|92|0|10|0|10|0|10|0|10|27|23|2|3|2|3|0|10
97000US4213590|Lewisburg Area School District, PA|4213590|2014-2018||19155|139|16692|328|1019|201|173|69|593|160|9|15|311|166|358|157|70|52|288|141
97000US0805820|Lewis-Palmer School District 38, CO|0805820|2014-2018||32081|943|28592|1191|543|243|270|170|453|125|0|25|519|450|1704|542|62|76|1642|531
97000US2307320|Lewiston, ME|2307320|2014-2018||36097|25|31403|484|1883|372|153|130|396|129|0|21|68|53|2194|424|84|101|2110|398
97000US3172780|Lewiston Consolidated Schools, NE|3172780|2014-2018||854|119|845|116|0|9|5|9|2|7|0|9|0|9|2|3|0|9|2|3
95000US0621480|Lewiston Elementary School District, CA|0621480|2014-2018||1807|274|1441|214|54|64|63|52|106|38|0|12|42|39|101|88|14|14|87|88
97000US1601860|Lewiston Independent School District 340, ID|1601860|2014-2018||34858|303|33002|315|96|49|507|158|289|73|41|44|119|88|804|187|45|44|759|177
97000US2718090|Lewiston-Altura Public School District, MN|2718090|2014-2018||4319|245|4071|255|58|43|0|9|24|22|0|9|97|64|69|39|0|9|69|39
97000US3617190|Lewiston-Porter Central School District, NY|3617190|2014-2018||18433|421|17407|485|234|111|60|44|328|204|0|19|164|120|240|97|11|16|229|96
97000US1700153|Lewistown Community Unit School District 97, IL|1700153|2014-2018||4847|254|4730|257|27|17|17|22|0|11|7|9|23|44|43|32|14|22|29|26
95000US3016490|Lewistown Elementary School District, MT|3016490|2014-2018||8366|293|7909|293|8|10|70|61|99|93|72|71|142|98|66|64|0|14|66|64
97000US4827300|Lewisville Independent School District, TX|4827300|2014-2018||303188|1569|217193|2639|27307|1407|1370|389|36930|1303|368|165|9671|1330|10349|1011|1550|377|8799|956
95000US5102220|Lexington City Public Schools, VA|5102220|2014-2018||7110|*****|6166|229|456|200|0|17|264|108|0|17|0|17|224|115|28|42|196|98
95000US4702460|Lexington City School System, TN|4702460|2014-2018||7735|26|6416|304|1124|286|0|17|44|55|28|40|0|17|123|100|0|17|123|100
97000US3702640|Lexington City Schools, NC|3702640|2014-2018||20067|505|11906|889|5828|619|76|51|725|358|0|23|683|353|849|348|60|65|789|332
97000US1722710|Lexington Community Unit School District 7, IL|1722710|2014-2018||3105|315|3060|319|31|35|5|8|0|11|0|11|0|11|9|13|0|11|9|13
97000US4827330|Lexington Independent School District, TX|4827330|2014-2018||5748|457|5137|428|303|142|0|19|52|54|0|19|241|223|15|16|0|19|15|16
97000US3904943|Lexington Local School District, OH|3904943|2014-2018||16618|827|15483|834|232|200|26|40|243|132|16|24|39|58|579|337|77|116|502|323
97000US4017580|Lexington Public Schools, OK|4017580|2014-2018||8316|541|6666|507|582|133|483|107|24|20|16|27|110|49|435|123|23|22|412|117
97000US3172810|Lexington Public Schools, NE|3172810|2014-2018||12352|332|10009|450|1359|128|166|103|50|55|0|15|657|288|111|87|0|15|111|87
97000US2918480|Lexington R-V School District, MO|2918480|2014-2018||5442|340|4981|361|135|82|0|15|81|68|0|15|13|21|232|111|0|15|232|111
97000US2506840|Lexington School District, MA|2506840|2014-2018||33480|29|21889|524|337|145|72|65|9795|494|0|26|288|164|1099|289|19|21|1080|287
97000US4502700|Lexington School District 1, SC|4502700|2014-2018||139406|1556|118410|1748|12072|963|451|176|2470|403|148|157|2041|514|3814|667|352|234|3462|634
97000US4502730|Lexington School District 2, SC|4502730|2014-2018||65657|1429|47530|1529|14213|917|229|122|1180|373|98|102|850|405|1557|357|21|17|1536|359
97000US4502760|Lexington School District 3, SC|4502760|2014-2018||14097|828|10115|941|3375|414|27|27|11|19|29|49|244|184|296|173|87|112|209|130
97000US4502790|Lexington School District 4, SC|4502790|2014-2018||17722|878|13956|809|2826|456|72|48|67|53|0|19|431|360|370|146|24|33|346|144
97000US4502820|Lexington School District 5, SC|4502820|2014-2018||101000|1694|73661|1480|21773|1208|135|147|2010|483|0|29|775|266|2646|592|227|117|2419|590
96000US1722740|Leyden Community High School District 212, IL|1722740|2014-2018||63326|390|50172|1482|1120|392|353|249|1734|470|0|26|7993|1314|1954|628|929|472|1025|431
97000US3100072|Leyton Public Schools, NE|3100072|2014-2018||1394|196|1312|186|0|9|12|10|6|14|2|4|8|13|54|43|2|3|52|43
97000US3016530|Libby K-12 Schools, MT|3016530|2014-2018||9282|582|8918|565|1|2|51|34|49|47|31|47|31|49|201|96|12|17|189|95
97000US2918510|Liberal R-II School District, MO|2918510|2014-2018||2676|305|2419|285|0|11|96|55|0|11|0|11|0|11|161|78|0|11|161|78
97000US2008730|Liberal Unified School District 480, KS|2008730|2014-2018||20899|294|11795|942|1173|72|160|56|644|63|0|19|6446|878|681|326|481|311|200|94
97000US2918540|Liberty 53 School District, MO|2918540|2014-2018||59302|941|53001|1221|2413|420|123|68|970|308|8|13|700|335|2087|527|277|187|1810|473
97000US3904758|Liberty Center Local School District, OH|3904758|2014-2018||5553|407|5303|410|77|55|0|16|42|49|0|16|35|24|96|60|12|14|84|56
97000US3617220|Liberty Central School District, NY|3617220|2014-2018||10003|389|8012|596|1040|392|38|39|101|62|0|19|592|338|220|120|16|23|204|117
97000US1722770|Liberty Community Unit School District 2, IL|1722770|2014-2018||3100|530|3008|497|13|21|79|86|0|11|0|11|0|11|0|11|0|11|0|11
97000US1303300|Liberty County School District, GA|1303300|2014-2018||52782|580|23608|601|23224|645|208|63|1174|219|216|84|1476|380|2876|577|392|193|2484|536
97000US1201170|Liberty County School District, FL|1201170|2014-2018||8365|*****|6750|332|1257|323|90|85|20|25|0|19|89|71|159|96|0|19|159|96
95000US0404320|Liberty Elementary District, AZ|0404320|2014-2018||31971|1676|25476|1522|2594|837|288|153|419|191|48|51|2407|666|739|263|111|80|628|250
95000US3000093|Liberty Elementary School District, MT|3000093|2014-2018||111|46|111|46|0|10|0|10|0|10|0|10|0|10|0|10|0|10|0|10
95000US0621540|Liberty Elementary School District (Sonoma County), CA|0621540|2014-2018||2341|289|2139|257|26|26|3|5|16|11|0|12|88|68|69|39|17|17|52|36
95000US0621570|Liberty Elementary School District (Tulare County), CA|0621570|2014-2018||2435|537|2003|453|0|12|18|22|65|89|0|12|116|99|233|200|48|43|185|193
97000US4827420|Liberty Hill Independent School District, TX|4827420|2014-2018||16128|1188|14852|1144|155|101|50|48|34|32|0|21|439|282|598|253|13|19|585|244
97000US4827450|Liberty Independent School District, TX|4827450|2014-2018||12767|724|9169|872|1984|441|138|77|48|64|0|21|1285|595|143|90|44|58|99|69
97000US3905019|Liberty Local School District, OH|3905019|2014-2018||11637|150|8759|401|2192|331|0|18|273|172|0|18|0|18|413|279|0|18|413|279
95000US4017700|Liberty Public School, OK|4017700|2014-2018||2459|264|1768|212|0|9|284|112|20|24|7|13|5|9|375|133|9|16|366|129
97000US4017760|Liberty Public Schools, OK|4017760|2014-2018||3626|425|2861|357|1|2|357|143|11|12|0|9|14|15|382|162|34|55|348|151
97000US5304380|Liberty School District, WA|5304380|2014-2018||4574|625|4404|607|1|2|17|16|33|32|0|12|1|4|118|79|7|7|111|79
97000US0800019|Liberty School District J-4, CO|0800019|2014-2018||490|135|488|135|0|12|2|5|0|12|0|12|0|12|0|12|0|12|0|12
96000US0621600|Liberty Union High School District, CA|0621600|2014-2018||121939|1610|80297|2217|8839|1031|1287|487|11044|1176|534|298|10973|1762|8965|1212|1340|465|7625|1064
97000US3904688|Liberty Union-Thurston Local School District, OH|3904688|2014-2018||7470|366|7006|402|198|254|9|13|28|44|0|16|30|28|199|160|8|13|191|158
97000US3904744|Liberty-Benton Local School District, OH|3904744|2014-2018||7080|339|6814|326|30|28|0|16|98|80|0|16|37|53|101|83|26|42|75|69
97000US4827390|Liberty-Eylau Independent School District, TX|4827390|2014-2018||14721|1034|8590|952|5382|655|152|116|46|49|8|17|203|208|340|187|36|21|304|185
97000US1805880|Liberty-Perry Community School Corporation, IN|1805880|2014-2018||6335|317|6190|329|40|54|19|29|0|16|0|16|3|5|83|80|27|46|56|51
96000US1722830|Libertyville Community High School District 128, IL|1722830|2014-2018||50966|689|41483|1003|793|330|93|100|6734|633|4|8|635|295|1224|293|155|96|1069|249
95000US1722800|Libertyville School District 70, IL|1722800|2014-2018||18762|428|16923|570|177|119|86|99|1140|302|0|17|129|92|307|150|66|48|241|133
95000US1722860|Lick Creek Community Consolidated School District 16, IL|1722860|2014-2018||1468|249|1457|246|4|8|2|9|0|11|0|11|0|11|5|12|0|11|5|12
97000US3904800|Licking Heights Local School District, OH|3904800|2014-2018||25628|1305|17791|1189|5411|949|50|49|1206|561|0|21|66|144|1104|557|227|329|877|448
97000US2918600|Licking R-VIII School District, MO|2918600|2014-2018||5883|177|5222|253|492|124|94|119|0|15|0|15|22|18|53|39|5|10|48|39
97000US3904801|Licking Valley Local School District, OH|3904801|2014-2018||10996|490|10521|594|108|78|9|14|37|41|7|11|12|18|302|232|0|18|302|232
97000US3811140|Lidgerwood Public School District 28, ND|3811140|2014-2018||1200|153|1153|150|0|9|33|27|0|9|0|9|3|4|11|10|0|9|11|10
97000US4213710|Ligonier Valley School District, PA|4213710|2014-2018||14940|372|14645|391|31|27|13|16|37|36|0|16|21|18|193|129|23|39|170|121
97000US3904422|Lima City School District, OH|3904422|2014-2018||28966|648|18888|639|7499|538|120|59|241|161|0|21|339|146|1879|437|144|117|1735|444
97000US3016710|Lima K-12 Schools, MT|3016710|2014-2018||330|86|305|76|0|10|0|10|0|10|0|10|8|12|17|25|0|10|17|25
96000US1722950|Limestone Community High School District 310, IL|1722950|2014-2018||21177|446|19245|419|1169|283|49|56|137|99|0|20|92|62|485|188|23|26|462|171
97000US0102100|Limestone County School District, AL|0102100|2014-2018||60336|848|51171|1001|6371|728|443|192|404|187|0|28|1072|531|875|251|19|35|856|256
95000US1722920|Limestone Walters Community Consolidated School District 316, IL|1722920|2014-2018||1908|250|1855|250|19|24|3|5|0|11|0|11|3|4|28|24|0|11|28|24
97000US0805280|Limon School District RE-4J, CO|0805280|2014-2018||3557|469|2919|506|520|123|31|29|28|29|25|40|6|20|28|35|0|12|28|35
96000US1723050|Lincoln Community High School District 404, IL|1723050|2014-2018||21386|233|18337|270|1843|193|38|26|205|37|0|20|295|116|668|160|56|54|612|163
97000US2621570|Lincoln Consolidated School District, MI|2621570|2014-2018||31281|987|21449|946|6281|661|91|81|549|194|29|42|235|168|2647|759|141|113|2506|742
96000US3016770|Lincoln County High School District, MT|3016770|2014-2018||6547|547|6121|520|6|9|57|44|22|26|0|14|115|91|226|121|15|21|211|121
97000US1303330|Lincoln County School District, GA|1303330|2014-2018||7799|*****|5217|50|2462|48|4|7|15|25|2|3|46|51|53|38|0|19|53|38
97000US2103480|Lincoln County School District, KY|2103480|2014-2018||24458|*****|23147|71|500|80|4|8|4|8|8|13|134|88|661|138|185|116|476|78
97000US3200270|Lincoln County School District, NV|3200270|2014-2018||5174|*****|4614|205|192|102|12|20|62|74|0|17|251|130|43|39|1|2|42|39
